,id,name,team_name,team_id,position,positions_detailed,weight,height,dob,preferred_foot,country,contract_until,market_value,market_value_currency
306,1155321,Stefanos Tzimas,Brighton & Hove Albion,30,F,['ST'],78.0,184.0,2006-01-06 00:00:00+00:00,Both,Greece,2030-06-30 00:00:00+00:00,18500000.0,EUR
307,876643,Vitaliy Mykolenko,Everton,48,D,['DL'],71.0,180.0,1999-05-29 00:00:00+00:00,Left,Ukraine,2029-06-30 00:00:00+00:00,26000000.0,EUR
308,864169,Pau Torres,Aston Villa,40,D,['DC'],80.0,192.0,1997-01-16 00:00:00+00:00,Left,Spain,2028-06-30 00:00:00+00:00,21000000.0,EUR
309,794953,Kevin Danso,Tottenham Hotspur,33,D,['DC'],89.0,190.0,1998-09-19 00:00:00+00:00,Right,Austria,2030-06-30 00:00:00+00:00,19400000.0,EUR
310,249859,Walter Benítez,Crystal Palace,7,G,['GK'],81.0,193.0,1993-01-19 00:00:00+00:00,Right,Argentina,2028-06-30 00:00:00+00:00,3700000.0,EUR
311,1476524,Alex Tóth,Bournemouth,60,M,"['MC', 'DM', 'AM']",,181.0,2005-10-23 00:00:00+00:00,Right,Hungary,2031-06-30 00:00:00+00:00,13100000.0,EUR
312,828639,Daniel James,Leeds United,34,M,['RW'],76.0,172.0,1997-11-10 00:00:00+00:00,Right,Wales,2029-06-30 00:00:00+00:00,10600000.0,EUR
313,1402850,Tyler Fletcher,Manchester United,35,M,"['MC', 'DM']",,184.0,2007-03-19 00:00:00+00:00,Right,Scotland,2027-06-30 00:00:00+00:00,1600000.0,EUR
314,793167,Sander Berge,Fulham,43,M,"['MC', 'DM']",88.0,195.0,1998-02-14 00:00:00+00:00,Right,Norway,2029-06-30 00:00:00+00:00,26000000.0,EUR
315,1884145,Christantus Uche,Getafe,2859,F,"['ST', 'MC']",84.0,190.0,2003-05-19 00:00:00+00:00,Both,Nigeria,2028-06-30 00:00:00+00:00,13200000.0,EUR
316,800417,Ola Aina,Nottingham Forest,14,D,['DR'],65.0,182.0,1996-10-08 00:00:00+00:00,Right,Nigeria,2028-06-30 00:00:00+00:00,16399999.0,EUR
317,161717,James Ward-Prowse,Southampton,45,M,"['MC', 'DM', 'AM']",66.0,177.0,1994-11-01 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,4500000.0,EUR
318,1503757,Jonah Kusi-Asare,Fulham,43,F,['ST'],,196.0,2007-07-04 00:00:00+00:00,Both,Sweden,2031-06-30 00:00:00+00:00,3300000.0,EUR
319,1482340,Souza,Tottenham Hotspur,33,D,['DL'],,179.0,2006-06-16 00:00:00+00:00,Left,Brazil,2031-06-30 00:00:00+00:00,12400000.0,EUR
320,1201520,Julio Soler,Bournemouth,60,D,['DL'],63.0,175.0,2005-02-16 00:00:00+00:00,Left,Argentina,2029-06-30 00:00:00+00:00,8300000.0,EUR
321,991604,Fabio Carvalho,Brentford U21,457809,F,['AM'],,170.0,2002-08-30 00:00:00+00:00,Right,Portugal,2029-06-30 00:00:00+00:00,7800000.0,EUR
322,1184308,Álex Jiménez,Fiorentina,2693,D,['DR'],,177.0,2005-05-08 00:00:00+00:00,Right,Spain,2027-06-30 00:00:00+00:00,19900000.0,EUR
323,336655,Enes Ünal,Getafe,2859,F,['ST'],75.0,185.0,1997-05-10 00:00:00+00:00,Right,Türkiye,2029-06-30 00:00:00+00:00,6800000.0,EUR
324,609752,Guido Rodríguez,Valencia,2828,M,"['MC', 'DM']",80.0,185.0,1994-04-12 00:00:00+00:00,Right,Argentina,2028-06-30 00:00:00+00:00,4200000.0,EUR
325,1006387,Kevin Schade,Brentford,50,M,"['LW', 'ST']",,183.0,2001-11-27 00:00:00+00:00,Both,Germany,2028-06-30 00:00:00+00:00,36000000.0,EUR
326,1090963,Omari Hutchinson,Nottingham Forest,14,M,"['RW', 'AM']",,174.0,2003-10-29 00:00:00+00:00,Left,England,2030-06-30 00:00:00+00:00,28000000.0,EUR
327,800419,Tyler Adams,Bournemouth,60,M,"['MC', 'DM']",66.0,175.0,1999-02-14 00:00:00+00:00,Right,USA,2028-06-30 00:00:00+00:00,26000000.0,EUR
328,907072,Mikkel Damsgaard,Brentford,50,M,"['AM', 'MC']",,180.0,2000-07-03 00:00:00+00:00,Right,Denmark,2030-06-30 00:00:00+00:00,29000000.0,EUR
329,856250,Ladislav Krejčí,Wolverhampton,3,D,"['DC', 'DL']",,191.0,1999-04-20 00:00:00+00:00,Left,Czechia,2030-06-30 00:00:00+00:00,21000000.0,EUR
330,803174,Antonee Robinson,Fulham,43,D,['DL'],73.0,183.0,1997-08-08 00:00:00+00:00,Left,USA,2028-06-30 00:00:00+00:00,24000000.0,EUR
331,799041,Tomáš Souček,West Ham United,37,M,"['MC', 'DM', 'AM']",86.0,192.0,1995-02-27 00:00:00+00:00,Right,Czechia,2027-06-30 00:00:00+00:00,9700000.0,EUR
332,1597270,Pedro Lima,Wolverhampton,3,D,['DR'],,174.0,2006-07-01 00:00:00+00:00,Right,Brazil,2029-06-30 00:00:00+00:00,3900000.0,EUR
333,998951,Wilfried Gnonto,Leeds United,34,F,"['RW', 'LW']",,170.0,2003-11-05 00:00:00+00:00,Right,Italy,2028-06-30 00:00:00+00:00,17300000.0,EUR
334,826204,Boubacar Kamara,Aston Villa,40,M,"['MC', 'DM']",,184.0,1999-11-23 00:00:00+00:00,Right,France,2030-06-30 00:00:00+00:00,39000000.0,EUR
335,946695,Georginio Rutter,Brighton & Hove Albion,30,M,"['AM', 'ST']",,182.0,2002-04-20 00:00:00+00:00,Left,France,2028-06-30 00:00:00+00:00,31000000.0,EUR
336,927361,James Garner,Everton,48,M,"['MC', 'DM']",,182.0,2001-03-13 00:00:00+00:00,Right,England,2030-06-30 00:00:00+00:00,48000000.0,EUR
337,1400650,Lewis Miley,Newcastle United,39,M,['MC'],,188.0,2006-05-01 00:00:00+00:00,Right,England,2032-06-30 00:00:00+00:00,27000000.0,EUR
338,954061,Arnaud Kalimuendo,Nottingham Forest,14,F,['ST'],,175.0,2002-01-20 00:00:00+00:00,Right,France,2030-06-30 00:00:00+00:00,24000000.0,EUR
339,927356,Neco Williams,Nottingham Forest,14,D,"['DL', 'DR']",,183.0,2001-04-13 00:00:00+00:00,Right,Wales,2029-06-30 00:00:00+00:00,26000000.0,EUR
340,372336,Jacob Murphy,Newcastle United,39,F,['RW'],67.0,176.0,1995-02-24 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,11000000.0,EUR
341,1016893,Luís Guilherme,Sporting CP,3001,M,['LW'],,170.0,2006-02-09 00:00:00+00:00,Left,Brazil,2030-06-30 00:00:00+00:00,12500000.0,EUR
342,910046,Sven Botman,Newcastle United,39,D,['DC'],,193.0,2000-01-12 00:00:00+00:00,Left,Netherlands,2030-06-30 00:00:00+00:00,33000000.0,EUR
343,855845,Florentino Luís,Ipswich Town,32,M,"['MC', 'DM']",65.0,184.0,1999-08-19 00:00:00+00:00,Right,Portugal,2031-06-30 00:00:00+00:00,15500000.0,EUR
344,357584,Borna Sosa,Crystal Palace,7,M,"['DL', 'ML']",76.0,187.0,1998-01-21 00:00:00+00:00,Left,Croatia,2028-06-30 00:00:00+00:00,2700000.0,EUR
345,871290,Lucas Perri,Torino,2696,G,['GK'],95.0,196.0,1997-12-10 00:00:00+00:00,Right,Brazil,2027-06-30 00:00:00+00:00,9200000.0,EUR
346,1545190,Bendito Mantato,Manchester United U21,36380,M,['RW'],,180.0,2008-01-25 00:00:00+00:00,Left,England,,360000.0,EUR
347,840103,John Victor,Nottingham Forest,14,G,['GK'],83.0,197.0,1996-02-13 00:00:00+00:00,Right,Brazil,2028-06-30 00:00:00+00:00,4900000.0,EUR
348,975937,Jacob Ramsey,Newcastle United,39,M,"['LW', 'MC']",,180.0,2001-05-28 00:00:00+00:00,Right,England,2030-06-30 00:00:00+00:00,36000000.0,EUR
349,1142315,Jack Hinshelwood,Brighton & Hove Albion,30,M,"['MC', 'DM']",,182.0,2005-04-11 00:00:00+00:00,Right,England,2029-06-30 00:00:00+00:00,27000000.0,EUR
350,867441,Angel Gomes,Olympique de Marseille,1641,M,"['MC', 'AM', 'DM']",52.0,168.0,2000-08-31 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,10800000.0,EUR
351,829022,Konstantinos Mavropanos,West Ham United,37,D,['DC'],78.0,194.0,1997-12-11 00:00:00+00:00,Right,Greece,2028-06-30 00:00:00+00:00,19500000.0,EUR
352,984014,Enzo Le Fée,Sunderland,41,M,"['MC', 'DM', 'AM']",,173.0,2000-02-03 00:00:00+00:00,Right,France,2029-06-30 00:00:00+00:00,26000000.0,EUR
353,42209,Martin Dúbravka,Tottenham Hotspur,33,G,['GK'],84.0,190.0,1989-01-15 00:00:00+00:00,Right,Slovakia,2027-06-30 00:00:00+00:00,485000.0,EUR
354,1014835,Yerson Mosquera,Wolverhampton,3,D,"['DC', 'DR']",,188.0,2001-05-02 00:00:00+00:00,Right,Colombia,2030-06-30 00:00:00+00:00,13000000.0,EUR
355,1170722,Jair,Nottingham Forest,14,D,['DC'],,198.0,2005-03-07 00:00:00+00:00,Both,Brazil,2030-06-30 00:00:00+00:00,15500000.0,EUR
356,871765,Nicolás Domínguez,Nottingham Forest,14,M,"['MC', 'DM']",73.0,179.0,1998-06-28 00:00:00+00:00,Right,Argentina,2028-06-30 00:00:00+00:00,13800000.0,EUR
357,791,James Milner,No team,241802,M,"['MC', 'DR']",70.0,175.0,1986-01-04 00:00:00+00:00,Right,England,,,
358,113956,Callum Wilson,Brentford,50,F,['ST'],66.0,180.0,1992-02-27 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,4300000.0,EUR
359,847097,Ethan Ampadu,Leeds United,34,M,"['MC', 'DM', 'DC']",69.0,182.0,2000-09-14 00:00:00+00:00,Right,Wales,2030-06-30 00:00:00+00:00,28000000.0,EUR
360,1198075,Brajan Gruda,RB Leipzig,36360,M,"['RW', 'AM']",,178.0,2004-05-31 00:00:00+00:00,Left,Germany,2027-06-30 00:00:00+00:00,29000000.0,EUR
361,1137431,Michael Kayode,Brentford,50,D,['DR'],,179.0,2004-07-10 00:00:00+00:00,Right,Italy,2032-06-30 00:00:00+00:00,39000000.0,EUR
362,973431,Brenden Aaronson,Leeds United,34,M,['AM'],66.0,178.0,2000-10-22 00:00:00+00:00,Right,USA,2027-06-30 00:00:00+00:00,23000000.0,EUR
363,892924,Hamed Junior Traorè,Genoa,2713,M,"['AM', 'LW']",68.0,177.0,2000-02-16 00:00:00+00:00,Right,Côte d'Ivoire,2027-06-30 00:00:00+00:00,14100000.0,EUR
364,1011895,Jota Silva,Olympiacos FC,3245,F,"['RW', 'LW', 'ST']",,179.0,1999-08-01 00:00:00+00:00,Right,Portugal,2027-06-30 00:00:00+00:00,10700000.0,EUR
365,1631879,Alysson,Aston Villa,40,M,['RW'],,184.0,2006-05-05 00:00:00+00:00,Left,Brazil,2031-06-30 00:00:00+00:00,10800000.0,EUR
366,96531,Alphonse Aréola,West Ham United,37,G,['GK'],85.0,195.0,1993-02-27 00:00:00+00:00,Right,France,2027-06-30 00:00:00+00:00,3700000.0,EUR
367,101882,Fabian Schär,Newcastle United,39,D,['DC'],84.0,186.0,1991-12-20 00:00:00+00:00,Right,Switzerland,2027-06-30 00:00:00+00:00,3900000.0,EUR
368,911679,Ilia Gruev,Leeds United,34,M,"['MC', 'DM']",,185.0,2000-05-06 00:00:00+00:00,Left,Bulgaria,2027-06-30 00:00:00+00:00,11000000.0,EUR
369,888550,Joe Willock,Newcastle United,39,M,['MC'],,186.0,1999-08-20 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,14500000.0,EUR
370,1168588,Eliezer Mayenda,Stade Rennais,1658,F,['ST'],,179.0,2005-05-08 00:00:00+00:00,Left,Spain,2031-06-30 00:00:00+00:00,16600000.0,EUR
371,329417,Timothy Castagne,Fulham,43,D,['DR'],82.0,185.0,1995-12-05 00:00:00+00:00,Right,Belgium,2027-06-30 00:00:00+00:00,7600000.0,EUR
372,990550,Zeki Amdouni,Burnley,6,F,"['ST', 'AM']",,183.0,2000-12-04 00:00:00+00:00,Both,Switzerland,2028-06-30 00:00:00+00:00,7600000.0,EUR
373,94758,Ben Davies,Tottenham Hotspur,33,D,"['DC', 'DL']",76.0,181.0,1993-04-24 00:00:00+00:00,Left,Wales,2027-06-30 00:00:00+00:00,2800000.0,EUR
374,1174472,Tyler Dibling,Everton,48,M,"['RW', 'MC']",,178.0,2006-02-17 00:00:00+00:00,Left,England,2029-06-30 00:00:00+00:00,15700000.0,EUR
375,886930,Jaka Bijol,Leeds United,34,D,['DC'],,192.0,1999-02-05 00:00:00+00:00,Right,Slovenia,2030-06-30 00:00:00+00:00,18500000.0,EUR
376,979563,Jarrad Branthwaite,Everton,48,D,['DC'],,195.0,2002-06-27 00:00:00+00:00,Left,England,2030-06-30 00:00:00+00:00,41000000.0,EUR
377,1546231,Joshua King,Fulham,43,M,"['AM', 'MC']",,172.0,2007-01-03 00:00:00+00:00,Right,England,2029-06-30 00:00:00+00:00,26000000.0,EUR
378,856739,Lutsharel Geertruida,PSV Eindhoven,2952,D,"['DR', 'DC']",,185.0,2000-07-18 00:00:00+00:00,Right,Netherlands,2027-06-30 00:00:00+00:00,22000000.0,EUR
379,795066,Marcus Edwards,Burnley,6,F,"['RW', 'AM']",,167.0,1998-12-03 00:00:00+00:00,Left,England,2029-06-30 00:00:00+00:00,6600000.0,EUR
380,931844,Chris Richards,Crystal Palace,7,D,"['DC', 'DR']",,188.0,2000-03-28 00:00:00+00:00,Right,USA,2027-06-30 00:00:00+00:00,25000000.0,EUR
381,1031258,Yehor Yarmoliuk,Brentford,50,M,"['MC', 'DM']",,180.0,2004-03-01 00:00:00+00:00,Right,Ukraine,2031-06-30 00:00:00+00:00,30000000.0,EUR
382,98435,Ross Barkley,Aston Villa,40,M,"['MC', 'DM', 'AM']",76.0,188.0,1993-12-05 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,3600000.0,EUR
383,103335,Bernd Leno,Fulham,43,G,['GK'],83.0,190.0,1992-03-04 00:00:00+00:00,Right,Germany,2027-06-30 00:00:00+00:00,5500000.0,EUR
384,803185,Lukas Nmecha,Leeds United,34,F,['ST'],,185.0,1998-12-14 00:00:00+00:00,Right,Germany,2027-06-30 00:00:00+00:00,9100000.0,EUR
385,1012928,Robin Roefs,Sunderland,41,G,['GK'],,193.0,2003-01-17 00:00:00+00:00,Left,Netherlands,2030-06-30 00:00:00+00:00,29000000.0,EUR
386,145188,James Tarkowski,Everton,48,D,['DC'],,185.0,1992-11-19 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,5200000.0,EUR
387,959628,Mats Wieffer,Brighton & Hove Albion,30,D,"['MC', 'DR', 'DM']",,188.0,1999-11-16 00:00:00+00:00,Right,Netherlands,2029-06-30 00:00:00+00:00,24000000.0,EUR
388,945217,Jean-Clair Todibo,West Ham United,37,D,"['DC', 'DR']",,189.0,1999-12-30 00:00:00+00:00,Right,France,2029-06-30 00:00:00+00:00,24000000.0,EUR
389,1101174,Pablo Felipe,West Ham United,37,F,['ST'],,184.0,2004-01-02 00:00:00+00:00,Right,Brazil,2030-06-30 00:00:00+00:00,18500000.0,EUR
390,963298,Dilane Bakwa,Lille,1643,M,"['RW', 'MR']",,179.0,2002-08-26 00:00:00+00:00,Left,France,2027-06-30 00:00:00+00:00,26000000.0,EUR
391,576384,Kristoffer Ajer,Brentford,50,D,"['DC', 'DR']",84.0,196.0,1998-04-17 00:00:00+00:00,Right,Norway,2030-06-30 00:00:00+00:00,24000000.0,EUR
392,998772,Dane Scarlett,Tottenham Hotspur,33,F,['ST'],,180.0,2004-03-24 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,1400000.0,EUR
393,78152,Matz Sels,Nottingham Forest,14,G,['GK'],75.0,188.0,1992-02-26 00:00:00+00:00,Right,Belgium,2028-06-30 00:00:00+00:00,3700000.0,EUR
394,362682,Joachim Andersen,Fulham,43,D,['DC'],89.0,190.0,1996-05-31 00:00:00+00:00,Right,Denmark,2029-06-30 00:00:00+00:00,21000000.0,EUR
395,1096210,Jackson Tchatchoua,Wolverhampton,3,M,"['DR', 'MR']",,180.0,2001-09-14 00:00:00+00:00,Right,Cameroon,2030-06-30 00:00:00+00:00,13200000.0,EUR
396,1010220,Nicolò Savona,Nottingham Forest,14,D,"['DR', 'DC']",,192.0,2003-03-19 00:00:00+00:00,Right,Italy,2030-06-30 00:00:00+00:00,14600000.0,EUR
397,985086,Morato,Nottingham Forest,14,D,"['DC', 'DL']",,190.0,2001-06-30 00:00:00+00:00,Left,Brazil,2029-06-30 00:00:00+00:00,13600000.0,EUR
398,1394089,Chris Rigg,Sunderland,41,M,"['MC', 'AM']",,177.0,2007-06-18 00:00:00+00:00,Left,England,2030-06-30 00:00:00+00:00,24000000.0,EUR
399,895576,Marcus Tavernier,Bournemouth,60,M,"['LW', 'RW']",,178.0,1999-03-22 00:00:00+00:00,Left,England,2029-06-30 00:00:00+00:00,23000000.0,EUR
400,850823,Joël Piroe,West Ham United,37,F,"['ST', 'AM']",,181.0,1999-08-02 00:00:00+00:00,Left,Suriname,2027-06-30 00:00:00+00:00,9100000.0,EUR
401,889861,Anton Stach,Leeds United,34,M,"['MC', 'DM']",,192.0,1998-11-15 00:00:00+00:00,Both,Germany,2029-06-30 00:00:00+00:00,27000000.0,EUR
402,303638,Tyrone Mings,Aston Villa,40,D,['DC'],77.0,195.0,1993-03-13 00:00:00+00:00,Left,England,2027-06-30 00:00:00+00:00,3200000.0,EUR
403,371222,Saša Lukić,Ipswich Town,32,M,"['MC', 'DM']",77.0,183.0,1996-08-13 00:00:00+00:00,Right,Serbia,2030-06-30 00:00:00+00:00,9400000.0,EUR
404,935543,Dwight McNeil,Crystal Palace,7,M,"['ML', 'LW']",,183.0,1999-11-22 00:00:00+00:00,Left,England,2030-06-30 00:00:00+00:00,18800000.0,EUR
405,924378,Sepp van den Berg,Brentford,50,D,['DC'],,192.0,2001-12-20 00:00:00+00:00,Right,Netherlands,2029-06-30 00:00:00+00:00,33000000.0,EUR
406,894733,Marshall Munetsi,Wolverhampton,3,M,"['MC', 'AM', 'DM']",,187.0,1996-06-22 00:00:00+00:00,Right,Zimbabwe,2028-06-30 00:00:00+00:00,15500000.0,EUR
407,1031283,David Møller Wolfe,Wolverhampton,3,D,['DL'],,185.0,2002-04-23 00:00:00+00:00,Left,Norway,2030-06-30 00:00:00+00:00,11000000.0,EUR
408,115365,Lewis Dunk,Brighton & Hove Albion,30,D,['DC'],77.0,190.0,1991-11-21 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,3600000.0,EUR
409,875137,Zian Flemming,Burnley,6,F,['ST'],,183.0,1998-08-01 00:00:00+00:00,Right,Netherlands,2029-06-30 00:00:00+00:00,12600000.0,EUR
410,836698,Ryan Sessegnon,Fulham,43,D,"['DL', 'ML']",71.0,178.0,2000-05-18 00:00:00+00:00,Left,England,2027-06-30 00:00:00+00:00,21000000.0,EUR
411,1406130,Veljko Milosavljević,Bournemouth,60,D,['DC'],,192.0,2007-06-28 00:00:00+00:00,Right,Serbia,2030-06-30 00:00:00+00:00,18600000.0,EUR
412,856640,Mads Hermansen,West Ham United,37,G,['GK'],,187.0,2000-07-11 00:00:00+00:00,Right,Denmark,2030-06-30 00:00:00+00:00,15500000.0,EUR
413,999028,Adrien Truffert,Bournemouth,60,D,"['DL', 'ML']",,176.0,2001-11-20 00:00:00+00:00,Left,France,2030-06-30 00:00:00+00:00,28000000.0,EUR
414,1170560,Soungoutou Magassa,West Ham United,37,M,"['MC', 'DM', 'DC']",,188.0,2003-10-08 00:00:00+00:00,Right,France,2031-06-30 00:00:00+00:00,18400000.0,EUR
415,962408,Bafodé Diakité,Bournemouth,60,D,['DC'],,182.0,2001-01-06 00:00:00+00:00,Right,France,2030-06-30 00:00:00+00:00,23000000.0,EUR
416,958916,Nathan Collins,Brentford,50,D,['DC'],,193.0,2001-04-30 00:00:00+00:00,Right,Ireland,2029-06-30 00:00:00+00:00,29000000.0,EUR
417,1126692,Antoni Milambo,Brentford,50,M,"['MC', 'AM']",,179.0,2005-04-03 00:00:00+00:00,Right,Netherlands,2030-06-30 00:00:00+00:00,15500000.0,EUR
418,1004505,Loum Tchaouna,Coventry City,11,F,['RW'],,180.0,2003-09-08 00:00:00+00:00,Left,France,2031-06-30 00:00:00+00:00,13800000.0,EUR
419,866191,Sean Longstaff,Leeds United,34,M,['MC'],,187.0,1997-10-30 00:00:00+00:00,Right,England,2029-06-30 00:00:00+00:00,14400000.0,EUR
420,998253,Jake O'Brien,Everton,48,D,"['DR', 'DC']",,197.0,2001-05-15 00:00:00+00:00,Right,Ireland,2028-06-30 00:00:00+00:00,16500000.0,EUR
421,836675,Pascal Struijk,Brighton & Hove Albion,30,D,['DC'],,190.0,1999-08-11 00:00:00+00:00,Left,Netherlands,2031-06-30 00:00:00+00:00,23000000.0,EUR
422,834308,Gabriel Gudmundsson,Leeds United,34,D,"['DL', 'ML']",74.0,181.0,1999-04-29 00:00:00+00:00,Left,Sweden,2029-06-30 00:00:00+00:00,21000000.0,EUR
423,870038,Saša Kalajdžić,LASK,2058,F,['ST'],76.0,200.0,1997-07-07 00:00:00+00:00,Right,Austria,2029-06-30 00:00:00+00:00,3700000.0,EUR
424,988275,Tyrick Mitchell,Crystal Palace,7,M,['ML'],,174.0,1999-09-01 00:00:00+00:00,Left,England,2027-06-30 00:00:00+00:00,23000000.0,EUR
425,361352,Adam Armstrong,Wolverhampton,3,F,['ST'],69.0,172.0,1997-02-10 00:00:00+00:00,Right,England,2029-06-30 00:00:00+00:00,6500000.0,EUR
426,1526628,Fer López,Wolverhampton,3,M,"['MC', 'AM']",,186.0,2004-05-24 00:00:00+00:00,Left,Spain,2030-06-30 00:00:00+00:00,17500000.0,EUR
427,1050692,Diego Coppola,Paris FC,6070,D,['DC'],,192.0,2003-12-28 00:00:00+00:00,Right,Italy,2031-06-30 00:00:00+00:00,19700000.0,EUR
428,823085,Kyle Walker-Peters,West Ham United,37,D,['DR'],64.0,173.0,1997-04-13 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,11200000.0,EUR
429,110846,Michael Keane,Everton,48,D,['DC'],82.0,188.0,1993-01-11 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,2800000.0,EUR
430,1117223,Maxime Estève,RB Leipzig,36360,D,['DC'],,192.0,2002-05-26 00:00:00+00:00,Left,France,2031-06-30 00:00:00+00:00,26000000.0,EUR
431,989034,Trai Hume,Sunderland,41,D,['DR'],,180.0,2002-03-18 00:00:00+00:00,Right,Northern Ireland,2030-06-30 00:00:00+00:00,20000000.0,EUR
432,322391,Ryan Christie,Bournemouth,60,M,"['MC', 'DM']",,178.0,1995-02-22 00:00:00+00:00,Left,Scotland,2029-06-30 00:00:00+00:00,8600000.0,EUR
433,1006073,Rodrigo Gomes,Wolverhampton,3,M,"['MR', 'ML']",57.0,171.0,2003-07-07 00:00:00+00:00,Right,Portugal,2029-06-30 00:00:00+00:00,14600000.0,EUR
434,842513,Igor Júlio,Brighton & Hove Albion,30,D,['DC'],84.0,185.0,1998-02-07 00:00:00+00:00,Left,Brazil,2027-06-30 00:00:00+00:00,9700000.0,EUR
435,846308,Santiago Bueno,Wolverhampton,3,D,['DC'],,189.0,1998-11-09 00:00:00+00:00,Right,Uruguay,2028-06-30 00:00:00+00:00,9200000.0,EUR
436,827681,James Justin,Leeds United,34,D,"['DR', 'DL']",,183.0,1998-02-23 00:00:00+00:00,Right,England,2029-06-30 00:00:00+00:00,12400000.0,EUR
437,1398204,George Hemmings,Aston Villa,40,M,"['MC', 'DM']",,182.0,2007-03-04 00:00:00+00:00,Both,England,,860000.0,EUR
438,143047,Matt Doherty,Sheffield United,15,D,"['DR', 'DC', 'MR']",80.0,182.0,1992-01-16 00:00:00+00:00,Right,Ireland,2027-06-30 00:00:00+00:00,1000000.0,EUR
439,855731,David Brooks,Bournemouth,60,M,['RW'],,173.0,1997-07-08 00:00:00+00:00,Left,Wales,2029-06-30 00:00:00+00:00,11000000.0,EUR
440,828640,Joe Rodon,Leeds United,34,D,['DC'],,193.0,1997-10-22 00:00:00+00:00,Right,Wales,2028-06-30 00:00:00+00:00,18800000.0,EUR
441,1471671,Jaydee Canvot,Crystal Palace,7,D,"['DC', 'DR', 'DL']",,188.0,2006-07-29 00:00:00+00:00,Right,France,2029-06-30 00:00:00+00:00,25000000.0,EUR
442,1089388,Lamare Bogarde,Aston Villa,40,M,"['MC', 'DC', 'DM']",,183.0,2004-01-05 00:00:00+00:00,Right,Netherlands,2028-06-30 00:00:00+00:00,17500000.0,EUR
443,1020680,Jaidon Anthony,Brentford,50,M,"['LW', 'ML']",,177.0,1999-12-01 00:00:00+00:00,Right,England,2030-06-30 00:00:00+00:00,19400000.0,EUR
444,1392044,Quilindschy Hartman,Espanyol,2814,D,['DL'],,183.0,2001-11-14 00:00:00+00:00,Left,Netherlands,2027-06-30 00:00:00+00:00,15500000.0,EUR
445,799251,Mathias Jensen,Brentford,50,M,['MC'],68.0,180.0,1996-01-01 00:00:00+00:00,Both,Denmark,2027-06-30 00:00:00+00:00,10400000.0,EUR
446,301288,Solly March,No team,241802,M,"['RW', 'ML', 'MR']",77.0,180.0,1994-07-20 00:00:00+00:00,Left,England,,1000000.0,EUR
447,996910,Bashir Humphreys,Burnley,6,D,"['DC', 'DL']",,186.0,2003-03-15 00:00:00+00:00,Left,England,2029-06-30 00:00:00+00:00,13100000.0,EUR
448,894474,Max Kilman,West Ham United,37,D,['DC'],,192.0,1997-05-23 00:00:00+00:00,Left,England,2031-06-30 00:00:00+00:00,12600000.0,EUR
449,855864,Ethan Pinnock,Coventry City,11,D,['DC'],,194.0,1993-05-29 00:00:00+00:00,Left,Jamaica,,2800000.0,EUR
450,814873,Vitaly Janelt,Brentford,50,M,"['MC', 'DM']",,184.0,1998-05-10 00:00:00+00:00,Left,Germany,2030-06-30 00:00:00+00:00,16600000.0,EUR
451,972421,Keane Lewis-Potter,Brentford,50,D,"['DL', 'LW']",,170.0,2001-02-22 00:00:00+00:00,Right,England,2031-06-30 00:00:00+00:00,24000000.0,EUR
452,829570,Jack Harrison,New England Revolution,2511,F,"['RW', 'MR']",,175.0,1996-11-20 00:00:00+00:00,Left,England,2030-06-30 00:00:00+00:00,7000000.0,EUR
453,190877,Kenny Tete,Fulham,43,D,['DR'],77.0,180.0,1995-10-09 00:00:00+00:00,Right,Netherlands,2028-06-30 00:00:00+00:00,8700000.0,EUR
454,1013928,Hugo Bueno,Wolverhampton,3,M,"['DL', 'ML']",,180.0,2002-09-18 00:00:00+00:00,Left,Spain,2028-06-30 00:00:00+00:00,13000000.0,EUR
455,1064082,Merlin Röhl,Everton,48,M,"['MC', 'DM', 'AM']",,191.0,2002-07-05 00:00:00+00:00,Both,Germany,2029-06-30 00:00:00+00:00,14700000.0,EUR
456,1438837,Romain Esse,Crystal Palace,7,M,['RW'],,178.0,2005-05-13 00:00:00+00:00,Left,England,2030-06-30 00:00:00+00:00,10900000.0,EUR
457,219572,Joël Veltman,West Ham United,37,D,"['DR', 'DC']",73.0,184.0,1992-01-15 00:00:00+00:00,Right,Netherlands,2027-06-30 00:00:00+00:00,1500000.0,EUR
458,788784,Olivier Boscagli,Brighton & Hove Albion,30,D,['DC'],68.0,181.0,1997-11-18 00:00:00+00:00,Left,France,2030-06-30 00:00:00+00:00,13900000.0,EUR
459,1523623,Mohamadou Kanté,West Ham United,37,M,['MC'],,189.0,2005-09-20 00:00:00+00:00,Right,France,2031-06-30 00:00:00+00:00,905000.0,EUR
